id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,payment_type,trip_duration,pickup_neighborhood,dropoff_neighborhood
928,2,2016-01-01 02:25:23,2016-01-01 02:31:44,5,1.25,-73.9545211792,40.6720924377,-73.9435958862,40.6816978455,2,381.0,AW,AW
929,2,2016-01-01 02:25:37,2016-01-01 02:33:59,1,1.38,-73.979850769,40.7321891785,-73.9942398071,40.7227516174,1,502.0,AT,X
930,1,2016-01-01 02:25:41,2016-01-01 02:40:30,1,2.5,-73.9889984131,40.7305259705,-73.989944458,40.7570877075,1,889.0,H,AA
931,1,2016-01-01 02:25:41,2016-01-01 02:59:40,2,13.7,-73.9507064819,40.7795333862,-74.0195541382,40.6498336792,2,2039.0,AM,M
932,1,2016-01-01 02:25:46,2016-01-01 02:30:54,1,1.4,-73.9570541382,40.7799758911,-73.9698562622,40.7620811462,2,308.0,C,AK
933,1,2016-01-01 02:25:56,2016-01-01 02:42:59,1,4.3,-73.9961776733,40.7371025085,-73.9518508911,40.7820320129,2,1023.0,AP,C
934,1,2016-01-01 02:26:08,2016-01-01 02:47:44,1,4.7,-73.940788269,40.720249176,-73.9774093628,40.7387275696,2,1296.0,Z,Y
935,2,2016-01-01 02:26:23,2016-01-01 02:33:21,1,1.03,-73.9836730957,40.7498016357,-73.9891357422,40.7579994202,1,418.0,AO,AA
936,1,2016-01-01 02:26:34,2016-01-01 02:40:18,1,2.6,-73.9639053345,40.7767066956,-73.990852356,40.7469062805,1,824.0,O,D
937,2,2016-01-01 02:26:59,2016-01-01 02:54:24,1,14.53,-73.9085998535,40.8240356445,-73.9833297729,40.7219619751,1,1645.0,S,AC
938,1,2016-01-01 02:27:10,2016-01-01 02:36:00,4,0.5,-73.9838790894,40.7462463379,-73.9844055176,40.7522964478,2,530.0,AO,AO
939,2,2016-01-01 02:27:13,2016-01-01 02:41:34,3,4.08,-73.952796936,40.776348114,-73.9844589233,40.7430381775,1,861.0,AM,AO
940,2,2016-01-01 02:27:38,2016-01-01 02:31:25,2,0.46,-74.0080032349,40.7117118835,-74.0080032349,40.7117118835,1,227.0,AU,AU
941,2,2016-01-01 02:27:39,2016-01-01 02:31:31,1,0.8,-73.9796295166,40.7762756348,-73.9885635376,40.7783813477,1,232.0,AV,AV
943,1,2016-01-01 02:27:48,2016-01-01 02:43:01,2,4.0,-73.9917907715,40.6848068237,-73.9425125122,40.6601371765,1,913.0,AS,AF
944,2,2016-01-01 02:27:50,2016-01-01 02:54:19,1,4.08,-73.9888076782,40.7271652222,-73.9929885864,40.766708374,1,1589.0,H,P
945,1,2016-01-01 02:27:54,2016-01-01 02:48:24,1,3.7,-73.9961013794,40.7681884766,-74.0006866455,40.7272567749,2,1230.0,P,AB
946,2,2016-01-01 02:28:09,2016-01-01 02:52:51,1,4.3,-73.9899978638,40.7190361023,-73.9944992065,40.7610778809,1,1482.0,AC,P
947,2,2016-01-01 02:28:18,2016-01-01 02:57:35,6,5.85,-73.9490966797,40.7541275024,-73.8624420166,40.7336997986,1,1757.0,AN,B
948,2,2016-01-01 02:29:00,2016-01-01 02:31:13,1,0.49,-73.9456329346,40.7780418396,-73.9449920654,40.7732620239,2,133.0,AM,AM
949,1,2016-01-01 02:29:09,2016-01-01 02:35:10,1,0.8,-73.9853363037,40.7477874756,-73.985824585,40.7548065186,1,361.0,AO,AA
950,2,2016-01-01 02:29:11,2016-01-01 02:54:56,1,6.85,-73.985168457,40.7228088379,-73.9684143066,40.7994384766,2,1545.0,AC,U
951,1,2016-01-01 02:29:13,2016-01-01 02:49:56,1,5.5,-73.979019165,40.7619400024,-73.9118118286,40.7769546509,1,1243.0,A,W
952,2,2016-01-01 02:29:19,2016-01-01 02:36:15,5,0.87,-73.979385376,40.750328064,-73.9845733643,40.7450904846,2,416.0,AD,AO
953,2,2016-01-01 02:29:26,2016-01-01 02:43:19,6,2.76,-73.9227600098,40.7066917419,-73.9676132202,40.7110061646,2,833.0,E,Z
954,2,2016-01-01 02:30:21,2016-01-01 02:52:15,1,7.42,-73.9445037842,40.8093795776,-73.9818115234,40.7311401367,1,1314.0,AL,AT
955,1,2016-01-01 02:30:21,2016-01-01 02:33:01,2,0.7,-73.9605331421,40.7615661621,-73.9532623291,40.77161026,2,160.0,K,AM
956,2,2016-01-01 02:30:40,2016-01-01 02:38:05,6,1.6,-73.9725112915,40.758480072,-73.9795303345,40.743598938,1,445.0,A,Y
957,1,2016-01-01 02:31:02,2016-01-01 02:34:25,3,0.5,-73.9549102783,40.7775382996,-73.9482650757,40.7813415527,1,203.0,AM,C
958,1,2016-01-01 02:31:14,2016-01-01 02:37:18,1,0.9,-73.9248809814,40.7690849304,-73.9117507935,40.7666664124,2,364.0,W,W
959,1,2016-01-01 02:31:18,2016-01-01 02:35:31,1,0.8,-73.9810714722,40.7732849121,-73.9839553833,40.7651939392,4,253.0,AV,AR
960,2,2016-01-01 02:31:38,2016-01-01 02:47:00,1,3.26,-74.0066070557,40.7365989685,-73.9805679321,40.764339447,1,922.0,Q,AR
961,2,2016-01-01 02:31:53,2016-01-01 03:01:35,1,6.57,-73.9875869751,40.7507705688,-73.9055328369,40.7733192444,1,1782.0,AO,W
962,1,2016-01-01 02:32:00,2016-01-01 02:41:40,1,1.2,-74.0031509399,40.7349853516,-73.9882965088,40.727268219,2,580.0,AB,H
963,2,2016-01-01 02:32:02,2016-01-01 02:51:57,1,4.18,-74.0025863647,40.6491889954,-73.9457473755,40.6401367188,1,1195.0,M,AF
964,2,2016-01-01 02:32:06,2016-01-01 02:45:45,1,5.4,-73.9449462891,40.7225494385,-73.8602600098,40.7330665588,2,819.0,Z,B
965,1,2016-01-01 02:32:37,2016-01-01 02:42:10,1,1.1,-73.9755096436,40.7653427124,-73.9898529053,40.7623786926,1,573.0,A,AA
966,2,2016-01-01 02:32:54,2016-01-01 02:44:04,1,4.74,-74.0059967041,40.7055587769,-73.9771575928,40.7492218018,1,670.0,AU,AD
967,2,2016-01-01 02:33:14,2016-01-01 02:49:21,6,3.67,-73.9526062012,40.7766609192,-73.9825973511,40.7313308716,1,967.0,AM,AT
968,2,2016-01-01 02:33:30,2016-01-01 02:36:54,1,0.51,-73.9695892334,40.7854919434,-73.9733047485,40.7899513245,2,204.0,I,U
969,1,2016-01-01 02:34:06,2016-01-01 02:57:59,1,3.8,-73.9813079834,40.7632217407,-73.9964904785,40.718837738,2,1433.0,AR,X
970,2,2016-01-01 02:34:20,2016-01-01 02:47:25,2,2.95,-73.9779815674,40.7455482483,-73.9474182129,40.7718582153,2,785.0,Y,AM
971,1,2016-01-01 02:34:34,2016-01-01 02:59:21,1,6.3,-73.9874267578,40.7658576965,-74.0074920654,40.7048835754,1,1487.0,AR,AU
972,2,2016-01-01 02:34:51,2016-01-01 02:58:58,2,5.61,-73.9914245605,40.7546730042,-73.9050064087,40.7531738281,2,1447.0,D,L
973,1,2016-01-01 02:34:53,2016-01-01 02:44:32,1,4.9,-74.0070343018,40.7055435181,-73.9752731323,40.7447433472,2,579.0,AU,Y
974,1,2016-01-01 02:34:54,2016-01-01 02:50:13,1,8.8,-73.9800567627,40.7350845337,-73.9190826416,40.7703132629,1,919.0,AT,W
975,2,2016-01-01 02:35:08,2016-01-01 02:37:38,1,0.96,-73.9405593872,40.7933006287,-73.9493103027,40.7810211182,2,150.0,J,C
976,2,2016-01-01 02:35:11,2016-01-01 02:43:12,6,2.91,-73.9839477539,40.7656745911,-73.9489898682,40.7814407349,2,481.0,AR,C
977,1,2016-01-01 02:35:14,2016-01-01 02:43:56,1,2.2,-73.9610519409,40.8020896912,-73.9375991821,40.8193664551,1,522.0,AH,AL
979,1,2016-01-01 02:35:48,2016-01-01 02:50:14,1,2.2,-73.9562301636,40.6943511963,-73.9619750977,40.6772499084,2,866.0,AW,AW
980,2,2016-01-01 02:35:50,2016-01-01 02:50:01,1,3.13,-73.9832305908,40.7667503357,-73.9524002075,40.7729301453,1,851.0,AR,AM
981,2,2016-01-01 02:36:05,2016-01-01 02:55:02,3,6.27,-73.9878768921,40.7185974121,-73.9476928711,40.783416748,1,1137.0,AC,C
982,2,2016-01-01 02:36:28,2016-01-01 02:47:16,2,3.13,-73.9928436279,40.7521514893,-73.9761123657,40.7889709473,1,648.0,D,I
984,1,2016-01-01 02:36:38,2016-01-01 02:53:20,1,7.7,-73.8317184448,40.7150344849,-73.7950592041,40.7478866577,2,1002.0,T,AQ
985,1,2016-01-01 02:36:42,2016-01-01 02:44:07,1,1.4,-73.9420089722,40.7146530151,-73.9320907593,40.7032051086,1,445.0,Z,E
986,2,2016-01-01 02:37:17,2016-01-01 02:41:24,5,0.59,-73.9794464111,40.7848510742,-73.9822769165,40.7766113281,1,247.0,I,AV
987,1,2016-01-01 02:37:41,2016-01-01 02:41:34,1,1.2,-73.9617385864,40.7675552368,-73.9532318115,40.7825012207,2,233.0,K,C
988,1,2016-01-01 02:37:42,2016-01-01 02:44:23,1,1.1,-73.9990921021,40.7341308594,-73.9969787598,40.7298927307,2,401.0,AB,H
989,1,2016-01-01 02:38:00,2016-01-01 03:08:26,2,9.0,-73.9813308716,40.7806625366,-73.8488235474,40.7227554321,1,1826.0,AV,B
990,1,2016-01-01 02:38:03,2016-01-01 03:22:41,1,13.8,-73.9761428833,40.7759895325,-73.9409561157,40.6764259338,1,2678.0,AV,AW
991,1,2016-01-01 02:38:13,2016-01-01 02:52:56,1,6.8,-73.9116821289,40.7752952576,-73.9039077759,40.8176956177,2,883.0,W,S
992,1,2016-01-01 02:38:23,2016-01-01 03:13:39,1,10.5,-73.9569854736,40.7663459778,-73.966178894,40.6743659973,1,2116.0,K,V
993,2,2016-01-01 02:38:26,2016-01-01 02:40:53,2,0.72,-73.9740142822,40.7829666138,-73.9698944092,40.7881546021,1,147.0,I,U
994,2,2016-01-01 02:38:49,2016-01-01 02:49:29,1,2.48,-73.96144104,40.6943016052,-73.9599380493,40.6625404358,1,640.0,V,AF
995,2,2016-01-01 02:38:51,2016-01-01 02:52:11,5,2.83,-73.9919662476,40.7593307495,-74.0047073364,40.7244415283,2,800.0,P,AB
996,1,2016-01-01 02:38:56,2016-01-01 02:41:45,1,0.2,-73.9801712036,40.7453079224,-73.9841918945,40.745891571,2,169.0,Y,AO
997,2,2016-01-01 02:38:56,2016-01-01 02:52:29,1,5.57,-73.9523468018,40.8240814209,-73.9964294434,40.7599182129,1,813.0,AL,P
998,2,2016-01-01 02:39:01,2016-01-01 02:50:05,6,2.47,-73.9969940186,40.7371330261,-73.9693527222,40.7552604675,2,664.0,AP,N
999,1,2016-01-01 02:39:19,2016-01-01 02:43:23,1,0.7,-73.958366394,40.730014801,-73.9487380981,40.7286071777,1,244.0,Z,Z
1000,1,2016-01-01 02:39:22,2016-01-01 02:49:31,1,1.5,-74.0040435791,40.7328338623,-73.9868621826,40.7215003967,1,609.0,AB,AC
1001,2,2016-01-01 02:39:35,2016-01-01 03:05:36,1,8.28,-73.9935379028,40.7185554504,-73.9673080444,40.7983627319,2,1561.0,X,U
1002,1,2016-01-01 02:39:47,2016-01-01 02:48:53,1,3.2,-73.979598999,40.735710144,-73.9494247437,40.7735023499,1,546.0,AT,AM
1003,2,2016-01-01 02:39:50,2016-01-01 02:43:10,1,0.63,-73.9509887695,40.7241821289,-73.9403839111,40.7260437012,1,200.0,Z,Z
1004,1,2016-01-01 02:39:51,2016-01-01 02:59:51,1,4.0,-73.9177856445,40.7389144897,-73.915687561,40.7778549194,2,1200.0,L,W
1005,2,2016-01-01 02:39:54,2016-01-01 02:43:07,1,0.29,-73.9899368286,40.7570991516,-73.987159729,40.7606887817,2,193.0,AA,AA
1006,1,2016-01-01 02:40:02,2016-01-01 02:45:11,1,1.2,-73.9859085083,40.7310714722,-73.9733657837,40.7439079285,1,309.0,AT,Y
1007,2,2016-01-01 02:40:06,2016-01-01 02:45:13,6,1.43,-73.9598922729,40.7737464905,-73.967628479,40.7875518799,1,307.0,O,U
1008,1,2016-01-01 02:40:07,2016-01-01 02:55:26,1,2.3,-74.0020904541,40.7450675964,-73.9778366089,40.7257843018,1,919.0,AG,AT
1009,2,2016-01-01 02:40:07,2016-01-01 02:47:57,1,1.4,-73.9977416992,40.7613105774,-73.9838867188,40.7493209839,1,470.0,P,AO
1010,1,2016-01-01 02:40:07,2016-01-01 03:02:19,1,6.6,-73.9790115356,40.762046814,-73.9415512085,40.8335914612,2,1332.0,A,S
1011,2,2016-01-01 02:40:16,2016-01-01 02:53:42,1,2.59,-73.997467041,40.7564582825,-73.9629135132,40.7584991455,1,806.0,P,N
1012,2,2016-01-01 02:40:20,2016-01-01 02:42:17,1,0.55,-73.9917373657,40.7429084778,-73.9955825806,40.7489700317,1,117.0,AP,D
1013,2,2016-01-01 02:40:28,2016-01-01 02:47:21,1,1.43,-73.9137878418,40.7734069824,-73.9291381836,40.7669906616,1,413.0,W,W
1014,1,2016-01-01 02:40:29,2016-01-01 02:48:32,2,1.9,-73.955619812,40.7684135437,-73.9760055542,40.7803230286,1,483.0,K,I
1015,2,2016-01-01 02:41:26,2016-01-01 02:45:30,1,0.88,-73.9745101929,40.749546051,-73.9637145996,40.7544403076,2,244.0,AD,N
1016,1,2016-01-01 02:41:38,2016-01-01 02:56:53,2,2.4,-73.9755172729,40.7328872681,-74.0012741089,40.7292022705,1,915.0,AT,AB
1018,2,2016-01-01 02:41:57,2016-01-01 02:52:58,1,1.36,-73.9941253662,40.7522010803,-73.979019165,40.7410774231,1,661.0,D,Y
1019,1,2016-01-01 02:42:39,2016-01-01 02:51:40,2,1.0,-74.0032501221,40.7387733459,-73.9877243042,40.7332572937,2,541.0,Q,R
1020,1,2016-01-01 02:43:46,2016-01-01 03:08:13,2,9.7,-73.9813842773,40.7249298096,-73.9422073364,40.8285903931,1,1467.0,AT,S
1021,2,2016-01-01 02:43:50,2016-01-01 02:58:53,5,2.6,-73.9793243408,40.7767028809,-73.9965133667,40.7453422546,2,903.0,AV,AP
1022,2,2016-01-01 02:43:53,2016-01-01 03:00:33,3,4.01,-73.9915313721,40.7701911926,-74.0157470703,40.7757987976,1,1000.0,AR,P
1023,2,2016-01-01 02:44:22,2016-01-01 02:51:50,1,1.87,-73.9870681763,40.7416801453,-73.9696731567,40.7662811279,1,448.0,R,AK
1024,1,2016-01-01 02:44:35,2016-01-01 02:52:50,2,1.8,-73.9675979614,40.7563896179,-73.981338501,40.7338447571,1,495.0,N,AT
1026,1,2016-01-01 02:45:19,2016-01-01 02:47:31,1,0.5,-73.863319397,40.7694854736,-73.863319397,40.7694854736,2,132.0,F,F
1027,1,2016-01-01 02:45:30,2016-01-01 02:50:08,2,0.8,-73.9874725342,40.7331008911,-73.9767837524,40.7351913452,2,278.0,R,AT
1028,2,2016-01-01 02:45:44,2016-01-01 02:55:48,1,2.72,-73.9735641479,40.748008728,-73.9474411011,40.7727012634,2,604.0,AD,AM
1029,2,2016-01-01 02:45:59,2016-01-01 03:09:21,2,6.16,-73.9875946045,40.7215003967,-73.9853286743,40.7023353577,2,1402.0,AC,AS
1030,2,2016-01-01 02:46:17,2016-01-01 03:22:20,1,3.21,-74.007484436,40.7260551453,-74.0036087036,40.7319755554,2,2163.0,AB,AB
1031,2,2016-01-01 02:46:39,2016-01-01 02:50:23,1,0.29,-73.9771347046,40.7517585754,-73.9737091064,40.7517814636,1,224.0,AD,AD
1032,2,2016-01-01 02:46:39,2016-01-01 02:55:46,1,0.78,-73.8934020996,40.7464904785,-73.8808898926,40.7469024658,2,547.0,AJ,AJ
1033,1,2016-01-01 02:46:49,2016-01-01 03:04:37,1,4.3,-73.9604187012,40.7786216736,-73.9564056396,40.7471237183,1,1068.0,O,AN
